-0.044190064,-0.14507554,0.13396545,0.029152857,-0.025083644,0.028602159,-0.0678987,0.039117318,-0.0039116554,0.009464318,-0.08387547,-0.06488382,-0.04113238,0.010820654,0.0319675,-0.11520812,0.144748,-0.019111611,0.14894933,-0.17271093,-0.116430216,-0.025500081,-0.06518804,0.05888688,-0.15962099,-0.067814976,-0.23877491,0.057171054,0.022504082,0.14862688,0.042442065,-0.04363712,-0.08124286,0.047720943,-0.070077516,-0.069750346,0.029737487,0.12788574,0.0040162457,-0.0013855927,0.11430149,0.063638195,-0.14350311,0.025443671,-0.13322662,0.022572882,-0.038292572,-0.06990087,-0.15166165,-0.04789979,-0.08562628,-0.027161913,-0.105002604,-0.047819152,-0.07118827,0.03139425,-0.050396718,0.07829118,0.02304928,0.13189124,0.034544513,0.052630953,-0.03032073,-0.117152065,0.091908984,-0.18879043,0.12771474,0.07299664,0.07894509,0.16306847,-0.037655015,0.044138506,0.054275382,-0.13809317,-0.0147410175,-0.005368713,0.008055467,0.17045693,-0.05834629,-0.097030975,-0.042916626,-0.07664919,0.018142145,0.026384044,-0.09090731,-0.1678951,0.0013388641,-0.040355884,-0.066453226,-0.022454051,0.034979463,0.083694525,0.054134484,0.03809162,0.057067227,-0.047204215,0.08847578,-0.09372265,0.033201154,-0.033493996,0.018847331,-0.1368467,0.002929049,-0.050748587,0.02390989,0.17773443,-0.15417291,0.020449683,-0.059147023,0.08261246,-0.118008815,-0.021150554,0.062073525,0.03819726,-0.08829312,0.0986836,0.025754293,-0.19907112,0.06425468,-0.0890955,0.020851688,0.051282763,0.17912376,-0.020696737,-0.09729842,-0.15980758,0.008314785,-0.1052011
-0.04139963,-0.15200056,0.130563,0.029261101,-0.047683816,0.05145893,-0.063257635,0.029111799,-0.00479913,0.0074646794,-0.0684027,-0.065779075,-0.032510605,0.029634142,0.019831697,-0.107986845,0.15133485,-0.00064991636,0.170788,-0.17083877,-0.11117909,-0.014886305,-0.050969724,0.04942899,-0.1754006,-0.07186336,-0.27901325,0.0480217,0.013487209,0.14235464,0.03241216,-0.034120325,-0.08380055,0.032154903,-0.05468922,-0.05772314,0.0172234,0.13056377,0.0042552655,-0.022254428,0.10246728,0.055352595,-0.15256031,0.04396874,-0.12146421,0.0066403123,-0.02658211,-0.07401803,-0.13904767,-0.036750518,-0.07534311,-0.052326355,-0.08837331,-0.03432723,-0.07255062,0.01666362,-0.04157896,0.08802804,0.027406896,0.13839182,0.017095072,0.078768924,-0.022655502,-0.104265936,0.080430105,-0.18430252,0.12981898,0.07937831,0.09065843,0.17432912,-0.029135408,0.025020583,0.040520933,-0.15230289,-0.011579416,-4.231224e-05,0.0031261616,0.16674645,-0.0422651,-0.08890759,-0.031550586,-0.075154744,0.0038467778,0.04073218,-0.09113584,-0.18522882,-0.017800525,-0.025453022,-0.0704724,-0.008927218,0.025467454,0.07769887,0.038090367,0.024008062,0.047264006,-0.034163333,0.0862967,-0.09002261,0.019154966,-0.014826407,0.005195301,-0.13183646,0.004579732,-0.046141878,0.0060223415,0.20050889,-0.14412846,0.0161572,-0.059893165,0.0742884,-0.12130855,-0.012911921,0.050871596,0.047257245,-0.07377997,0.11682691,0.012492302,-0.19340678,0.055955004,-0.097562455,0.005639521,0.03651049,0.18018296,-0.012869477,-0.08414963,-0.15095659,0.030018156,-0.09415976
-0.038085774,-0.15510237,0.12589528,0.028270222,-0.06708948,0.071744725,-0.05696662,0.01978813,-0.0054530087,0.005461415,-0.053720467,-0.0651173,-0.023775142,0.04633342,0.0076577966,-0.100121416,0.15429348,0.016558954,0.18637745,-0.16671269,-0.10481958,-0.00385958,-0.03748778,0.04034596,-0.18547253,-0.07391283,-0.31140774,0.03879713,0.004257572,0.13465765,0.022072425,-0.024345513,-0.08469037,0.0152313225,-0.038502123,-0.045431122,0.004237836,0.13074529,0.0042756605,-0.04062809,0.09083576,0.04650584,-0.15853247,0.060001876,-0.10977758,-0.007950762,-0.014475875,-0.076111056,-0.12631245,-0.024989383,-0.0641363,-0.07460267,-0.07267232,-0.020327663,-0.07232494,0.0025320405,-0.031761877,0.09494975,0.030635456,0.14188115,0.0005995349,0.10140009,-0.013646751,-0.09162754,0.06890039,-0.17796354,0.12953393,0.08342267,0.10012534,0.181863,-0.020479264,0.007222681,0.02622636,-0.16228628,-0.008330122,0.0043775975,-0.0019064624,0.16100577,-0.025642052,-0.08075305,-0.01973211,-0.071914874,-0.011130038,0.052765045,-0.08950073,-0.19652133,-0.034756556,-0.010255151,-0.072388515,0.004085372,0.016655713,0.07119491,0.021392435,0.009865973,0.036789935,-0.02079892,0.082800396,-0.08527599,0.004219888,0.0044294503,-0.009216052,-0.12534225,0.006204782,-0.040769763,-0.012057167,0.21702865,-0.13350138,0.011778113,-0.059301686,0.06537075,-0.12250776,-0.0044570807,0.039423518,0.054237846,-0.05970059,0.13045776,-0.001099303,-0.18583666,0.046981625,-0.102878354,-0.010322377,0.02158794,0.17852305,-0.0045912107,-0.0713088,-0.14115623,0.04902127,-0.08331061
-0.040033016,-0.15383038,0.12835184,0.02867458,-0.056970626,0.061035678,-0.06023572,0.024855884,-0.0048288126,0.006505038,-0.061452597,-0.06544283,-0.028360283,0.03763293,0.014075894,-0.104271576,0.15326743,0.00737211,0.17895345,-0.16927318,-0.10828333,-0.009764349,-0.04470091,0.04523366,-0.18097131,-0.072871946,-0.2949359,0.043631166,0.009326627,0.13888304,0.027649898,-0.029701289,-0.084421545,0.024665568,-0.04725088,-0.051913593,0.011175041,0.13087878,0.004361008,-0.031067474,0.09692024,0.05108727,-0.1563817,0.051702928,-0.115853816,-0.00027623033,-0.021007264,-0.07487288,-0.13299663,-0.031342365,-0.07017114,-0.0627882,-0.0807802,-0.02811685,-0.07245039,0.010275683,-0.037076525,0.09136368,0.028928416,0.14038464,0.00950301,0.08955299,-0.019027991,-0.09825903,0.07520486,-0.18160743,0.12986332,0.081382856,0.095065095,0.17900069,-0.02518888,0.016723847,0.03390774,-0.157546,-0.010037801,0.001985322,0.00064082374,0.16443092,-0.034860186,-0.08495304,-0.02604129,-0.07363157,-0.0029732552,0.046376098,-0.09033619,-0.19153762,-0.025888002,-0.018338727,-0.07128985,-0.002881604,0.021220792,0.07456262,0.03043468,0.017115686,0.042458106,-0.028137881,0.084565155,-0.087736934,0.012428528,-0.005943879,-0.001371203,-0.1289725,0.0053645014,-0.043529432,-0.002518983,0.2089622,-0.13912554,0.014058175,-0.059627224,0.070214495,-0.12197003,-0.009049631,0.045698155,0.050447807,-0.067244515,0.123535976,0.0062377476,-0.19022834,0.051885,-0.10019217,-0.0016586959,0.02976218,0.17982219,-0.009163626,-0.07807027,-0.146441,0.03912209,-0.08904644
-0.024866903,-0.15001304,0.09847853,0.023146758,-0.11764612,0.12306729,-0.03416055,-0.00946471,-0.0064992122,-0.0009354454,-0.004520661,-0.057011653,0.0038130411,0.090263635,-0.027665814,-0.06621356,0.14895518,0.064189516,0.21648338,-0.13774163,-0.07532029,0.026996845,0.005972765,0.009352837,-0.19949865,-0.073047414,-0.37453517,0.007893419,-0.02161042,0.09812089,-0.009280784,0.00554519,-0.07859342,-0.03160873,0.01061128,-0.0052571837,-0.032092743,0.11844706,0.0042904164,-0.09071775,0.046043828,0.016211988,-0.16073398,0.1008867,-0.062722936,-0.04983392,0.020721583,-0.074788935,-0.074461,0.010271862,-0.025843875,-0.13149475,-0.017647099,0.020262467,-0.064662755,-0.037827205,-0.0016664303,0.106270365,0.03735964,0.1384265,-0.04662456,0.15699984,0.010498614,-0.044005428,0.028079256,-0.1406065,0.11582926,0.08751014,0.11706814,0.18653052,0.0062067,-0.045253344,-0.01642752,-0.17654982,0.0017707904,0.017367585,-0.015735514,0.12780671,0.02288785,-0.04734856,0.015392287,-0.056002803,-0.050514866,0.08293921,-0.07598048,-0.21333404,-0.0809484,0.03340326,-0.0712499,0.040564395,-0.011123046,0.044309188,-0.027118362,-0.031737264,0.0037311069,0.018518614,0.0640282,-0.062341034,-0.036626127,0.057114538,-0.047178805,-0.0934785,0.010082719,-0.021335687,-0.061334193,0.24567215,-0.0875456,-0.002053478,-0.051929884,0.033017077,-0.113430694,0.019402308,0.0028539076,0.06957784,-0.012098565,0.15880476,-0.03858015,-0.14423771,0.01690585,-0.10923152,-0.052500706,-0.022470728,0.15560366,0.018328521,-0.025544157,-0.097255096,0.09997047,-0.04184367
-0.03598334,-0.15603149,0.121648625,0.02746682,-0.078046836,0.082757704,-0.052951794,0.014222334,-0.0054705977,0.0042416826,-0.044264156,-0.0641167,-0.018411003,0.055660263,0.0006143864,-0.09427904,0.15527098,0.026130978,0.19509882,-0.16290863,-0.100032166,0.0022396399,-0.02913952,0.034563705,-0.1909371,-0.074528314,-0.32796627,0.032915108,-0.00072523986,0.12880182,0.016084746,-0.018727329,-0.084329054,0.0063456697,-0.029130088,-0.03774038,-0.0029599762,0.12982328,0.004368277,-0.051220383,0.08258918,0.04074253,-0.16125906,0.068932496,-0.10128441,-0.01647384,-0.0076345475,-0.07650668,-0.11707385,-0.018184299,-0.057159584,-0.086724274,-0.062106356,-0.012646494,-0.07149726,-0.0053816033,-0.026129875,0.09826321,0.03224017,0.14294672,-0.008662738,0.11368167,-0.0094244685,-0.08284553,0.061450712,-0.172514,0.12826858,0.08515764,0.104411565,0.18542065,-0.0153998565,-0.003179442,0.018009724,-0.16725889,-0.0063576857,0.006980039,-0.0047677625,0.15628475,-0.016430654,-0.07473169,-0.012826177,-0.0694317,-0.018945377,0.059390623,-0.08767729,-0.20278478,-0.04443329,-0.0015942827,-0.07284545,0.011254153,0.01120211,0.06640604,0.0119684795,0.0012819619,0.030562883,-0.013308813,0.079782754,-0.08146326,-0.0037053283,0.01514048,-0.016797975,-0.120364584,0.0070100753,-0.037154965,-0.02223559,0.22565965,-0.1256121,0.009124253,-0.05838402,0.05957262,-0.12203512,0.0001386345,0.032589525,0.057800476,-0.05072766,0.13778867,-0.008569823,-0.17967986,0.04149741,-0.10532105,-0.018752981,0.013131545,0.17612225,-0.00026004875,-0.062706426,-0.13384092,0.05985369,-0.075709775
-0.041738223,-0.15060979,0.13203861,0.028898071,-0.044361465,0.048931386,-0.06319098,0.030524211,-0.004749365,0.0077505657,-0.07119179,-0.065582156,-0.03354577,0.027343672,0.020849014,-0.1097343,0.15000695,-0.0025309918,0.16634113,-0.17170724,-0.112442695,-0.0152482055,-0.05319107,0.05107676,-0.17183171,-0.07114104,-0.2744928,0.049395267,0.013791633,0.1439446,0.033204008,-0.034821443,-0.0839517,0.031831425,-0.05565953,-0.05930854,0.017665245,0.13039184,0.0040170597,-0.019207532,0.10539812,0.056440458,-0.15174544,0.04160929,-0.124475725,0.0088188965,-0.027227528,-0.07345414,-0.1423372,-0.037371732,-0.07638866,-0.049428955,-0.09193611,-0.034847796,-0.072363995,0.017991696,-0.04176854,0.086526595,0.026646076,0.13754265,0.018868376,0.07561808,-0.021679606,-0.10717992,0.082381785,-0.18605429,0.12982678,0.07832214,0.089618996,0.17313972,-0.029943744,0.027523214,0.04140861,-0.14996667,-0.011883187,-0.0010837824,0.0032797263,0.16800255,-0.043015156,-0.09113269,-0.032306567,-0.07504406,0.003768082,0.03868315,-0.09115811,-0.18131466,-0.015211141,-0.026403872,-0.06972237,-0.010081404,0.026900494,0.07917529,0.038871076,0.025404656,0.047968216,-0.034931574,0.0869363,-0.09106353,0.019118242,-0.015402068,0.005053454,-0.13313949,0.0045339414,-0.046631236,0.0069193672,0.19661734,-0.14675367,0.016668247,-0.059738625,0.075463384,-0.121299416,-0.013251423,0.052040484,0.045859694,-0.076237984,0.11365747,0.012968533,-0.19529665,0.056739848,-0.09592829,0.0055815475,0.037592653,0.18073994,-0.012895213,-0.08682882,-0.15319751,0.02697489,-0.0967903
-0.031151798,-0.15435232,0.1128348,0.02516223,-0.09720171,0.10308176,-0.04369932,0.0034698881,-0.0058499416,0.001842069,-0.026631353,-0.061149005,-0.007875877,0.07271422,-0.013429128,-0.082679674,0.15357971,0.04478673,0.20590764,-0.1533966,-0.089889266,0.0150430435,-0.013254574,0.023477707,-0.19574444,-0.074258864,-0.3543639,0.021472089,-0.011385389,0.116314255,0.0036902067,-0.006958651,-0.08271796,-0.013807581,-0.009477923,-0.022575194,-0.018054537,0.12594552,0.004212335,-0.070146196,0.067337774,0.029306913,-0.1632251,0.08476,-0.08540796,-0.032327052,0.0066445093,-0.0761631,-0.09957649,-0.003962178,-0.04251799,-0.109073974,-0.042899836,0.003908612,-0.06885292,-0.021197356,-0.013776433,0.10268342,0.034699887,0.14236286,-0.027008079,0.13559438,0.0015856569,-0.06641599,0.046756655,-0.16038428,0.123933926,0.08680133,0.11177759,0.1883863,-0.005045811,-0.023013474,0.00090486376,-0.17307518,-0.0024219204,0.01148597,-0.010585354,0.14524402,0.0032412156,-0.06354915,0.0012864101,-0.06327953,-0.035992645,0.070827626,-0.08289863,-0.20860447,-0.0620038,0.016080685,-0.07237688,0.025741054,0.0010266423,0.05712569,-0.0078003993,-0.015117752,0.017508574,0.0024688654,0.07327644,-0.0736143,-0.021161316,0.03718113,-0.033279445,-0.109476335,0.008700025,-0.029724948,-0.042647753,0.23678932,-0.110106125,0.0038342974,-0.05573805,0.04765661,-0.119618624,0.009931681,0.018585406,0.06352302,-0.03352812,0.14830948,-0.024165582,-0.16597886,0.029937327,-0.10758511,-0.036988713,-0.00435159,0.1690095,0.009424054,-0.046579238,-0.11895369,0.07920436,-0.061527174
-0.04336042,-0.14637204,0.13472553,0.02871504,-0.03022933,0.03489626,-0.065853916,0.036998376,-0.004416683,0.008959801,-0.08114616,-0.06499795,-0.038714115,0.015467462,0.027973969,-0.11473445,0.14594261,-0.014020433,0.15244134,-0.17339513,-0.11603643,-0.021327902,-0.06222488,0.05716333,-0.16172582,-0.068597905,-0.25010568,0.055076905,0.019028574,0.14825356,0.039094202,-0.040495127,-0.08190147,0.040426694,-0.06458913,-0.066548996,0.024872024,0.12894851,0.0037915767,-0.006099492,0.11310341,0.06145501,-0.14568102,0.029849252,-0.13252743,0.018760512,-0.03400144,-0.0709441,-0.15082192,-0.043766208,-0.08256942,-0.033973828,-0.10280281,-0.042605273,-0.0715685,0.02684462,-0.046813,0.08049279,0.023861265,0.13374001,0.029745039,0.059525184,-0.025522001,-0.11568341,0.089530386,-0.18955144,0.12875041,0.07430916,0.08282055,0.16564794,-0.0349131,0.039487686,0.04945231,-0.1412934,-0.013781635,-0.0045525245,0.00638157,0.1706172,-0.052292906,-0.09662741,-0.03884761,-0.075855464,0.011747658,0.029767754,-0.091102116,-0.17020363,-0.0030829334,-0.03507907,-0.06721094,-0.018442694,0.033283163,0.08304898,0.04808342,0.033590347,0.053673737,-0.04256057,0.08843145,-0.09353211,0.026939267,-0.025723275,0.012588138,-0.13650703,0.003582349,-0.049380973,0.017080711,0.1825905,-0.15379232,0.019256085,-0.05925817,0.08064613,-0.1197313,-0.018052667,0.058706608,0.04019834,-0.08541935,0.10227356,0.02051082,-0.1994523,0.061636988,-0.09058162,0.014065513,0.046252236,0.18049386,-0.017352277,-0.09519131,-0.15944672,0.013267428,-0.10396685
-0.04575926,-0.13881098,0.13510536,0.028813692,-0.0106051145,0.014268564,-0.07002788,0.044895805,-0.0036095912,0.010738992,-0.09302445,-0.06369407,-0.04634125,-0.00095348136,0.039610542,-0.11882896,0.13852102,-0.030166319,0.13293551,-0.17209049,-0.11862115,-0.031844,-0.07353988,0.06434542,-0.14716667,-0.06452023,-0.21149579,0.062589124,0.027779873,0.1511431,0.048408803,-0.049017187,-0.07910139,0.056367956,-0.079063624,-0.077020146,0.03721865,0.12479902,0.0036320407,0.01185717,0.12117832,0.06846146,-0.1359388,0.013696055,-0.13982372,0.0324709,-0.045302145,-0.06678124,-0.15864575,-0.054323047,-0.091289066,-0.01146651,-0.11501378,-0.055393305,-0.06962772,0.04005246,-0.05529844,0.07134109,0.019969454,0.12626994,0.044743873,0.03595267,-0.03395392,-0.12451087,0.09829875,-0.18985777,0.12500146,0.068154916,0.07112077,0.15387258,-0.043054335,0.055547476,0.062358826,-0.12735555,-0.016601104,-0.008772325,0.011046068,0.17090942,-0.06735371,-0.10166192,-0.04964825,-0.076794624,0.026531242,0.017148376,-0.0898993,-0.15423793,0.013248973,-0.049430225,-0.06329489,-0.030490963,0.04070757,0.086990625,0.06358769,0.0472856,0.06258603,-0.054654628,0.08915973,-0.09537499,0.04145722,-0.044938736,0.026813013,-0.13851295,0.0018030244,-0.053210646,0.035177756,0.16123813,-0.15932213,0.023164853,-0.058054984,0.086969554,-0.114850976,-0.026063325,0.06853081,0.032197557,-0.096677035,0.08609899,0.03395074,-0.20071523,0.06874037,-0.08272456,0.029738778,0.059856124,0.17646109,-0.025225943,-0.10505022,-0.16398601,-0.005334802,-0.11153028
